Frame,Stamp,Timestamp,Seconds,Time
1576,1668438744401810098,352643042416,352.643042416,05:52
1577,1668438744652233215,352893465533,352.893465533,05:52
1578,1668438744860256034,353101488352,353.101488352,05:53
1579,1668438745080316166,353321548484,353.321548484,05:53
1580,1668438745287815012,353529047330,353.52904733,05:53
1581,1668438745515678885,353756911203,353.756911203,05:53
1582,1668438745718868143,353960100461,353.960100461,05:53
1583,1668438745928396717,354169629035,354.169629035,05:54
1584,1668438746167282668,354408514986,354.408514986,05:54
1585,1668438746406111238,354647343556,354.647343556,05:54
1586,1668438746669636662,354910868980,354.91086898,05:54
1587,1668438746885149602,355126381920,355.12638192,05:55
1588,1668438747099102583,355340334901,355.340334901,05:55
1589,1668438747329963280,355571195598,355.571195598,05:55
1590,1668438747550856581,355792088899,355.792088899,05:55
1591,1668438747761404433,356002636751,356.002636751,05:56
1592,1668438747990685574,356231917892,356.231917892,05:56
1593,1668438748214313394,356455545712,356.455545712,05:56
1594,1668438748434814349,356676046667,356.676046667,05:56
1595,1668438748645880790,356887113108,356.887113108,05:56
1596,1668438748889581526,357130813844,357.130813844,05:57
1597,1668438749116506873,357357739191,357.357739191,05:57
1598,1668438749335708324,357576940642,357.576940642,05:57
1599,1668438749547066146,357788298464,357.788298464,05:57
1600,1668438749748363350,357989595668,357.989595668,05:57
1601,1668438749965402744,358206635062,358.206635062,05:58
1602,1668438750190596432,358431828750,358.43182875,05:58
1603,1668438750409578815,358650811133,358.650811133,05:58
1604,1668438750644899193,358886131511,358.886131511,05:58
1605,1668438750879147021,359120379339,359.120379339,05:59
1606,1668438751091590779,359332823097,359.332823097,05:59
1607,1668438751333797299,359575029617,359.575029617,05:59
1608,1668438751544330719,359785563037,359.785563037,05:59
1609,1668438751753162349,359994394667,359.994394667,05:59
1610,1668438751963772952,360205005270,360.20500527,06:00
1611,1668438752193787178,360435019496,360.435019496,06:00
1612,1668438752461623580,360702855898,360.702855898,06:00
1613,1668438752675435895,360916668213,360.916668213,06:00
1614,1668438752887113264,361128345582,361.128345582,06:01
1615,1668438753138138860,361379371178,361.379371178,06:01
1616,1668438753356552105,361597784423,361.597784423,06:01
1617,1668438753583074595,361824306913,361.824306913,06:01
1618,1668438753803375308,362044607626,362.044607626,06:02
1619,1668438754028986506,362270218824,362.270218824,06:02
1620,1668438754249866106,362491098424,362.491098424,06:02
1621,1668438754471778494,362713010812,362.713010812,06:02
1622,1668438754675708317,362916940635,362.916940635,06:02
1623,1668438754888718968,363129951286,363.129951286,06:03
1624,1668438755111013478,363352245796,363.352245796,06:03
1625,1668438755322581353,363563813671,363.563813671,06:03
1626,1668438755531483135,363772715453,363.772715453,06:03
1627,1668438755747176799,363988409117,363.988409117,06:03
1628,1668438755984484797,364225717115,364.225717115,06:04
1629,1668438756217507276,364458739594,364.458739594,06:04
1630,1668438756422929526,364664161844,364.664161844,06:04
1631,1668438756629113530,364870345848,364.870345848,06:04
1632,1668438756838178407,365079410725,365.079410725,06:05
1633,1668438757056348825,365297581143,365.297581143,06:05
1634,1668438757276182628,365517414946,365.517414946,06:05
1635,1668438757484879906,365726112224,365.726112224,06:05
1636,1668438757695261509,365936493827,365.936493827,06:05
1637,1668438757925112419,366166344737,366.166344737,06:06
1638,1668438758125775965,366367008283,366.367008283,06:06
1639,1668438758360115238,366601347556,366.601347556,06:06
1640,1668438758576711470,366817943788,366.817943788,06:06
1641,1668438758817674173,367058906491,367.058906491,06:07
1642,1668438759057893931,367299126249,367.299126249,06:07
1643,1668438759263747080,367504979398,367.504979398,06:07
1644,1668438759472234514,367713466832,367.713466832,06:07
1645,1668438759704234336,367945466654,367.945466654,06:07
1646,1668438759931241864,368172474182,368.172474182,06:08
1647,1668438760173828143,368415060461,368.415060461,06:08
1648,1668438760393403925,368634636243,368.634636243,06:08
1649,1668438760607142296,368848374614,368.848374614,06:08
1650,1668438760834689914,369075922232,369.075922232,06:09
1651,1668438761060759738,369301992056,369.301992056,06:09
1652,1668438761278247495,369519479813,369.519479813,06:09
1653,1668438761488399725,369729632043,369.729632043,06:09
1654,1668438761704971977,369946204295,369.946204295,06:09
1655,1668438761918820864,370160053182,370.160053182,06:10
1656,1668438762146747162,370387979480,370.38797948,06:10
1657,1668438762393780152,370635012470,370.63501247,06:10
1658,1668438762619258646,370860490964,370.860490964,06:10
1659,1668438762837304567,371078536885,371.078536885,06:11
1660,1668438763050769909,371292002227,371.292002227,06:11
1661,1668438763290730686,371531963004,371.531963004,06:11
1662,1668438763491804468,371733036786,371.733036786,06:11
1663,1668438763702638484,371943870802,371.943870802,06:11
1664,1668438763953077601,372194309919,372.194309919,06:12
1665,1668438764185846837,372427079155,372.427079155,06:12
1666,1668438764431952072,372673184390,372.67318439,06:12
1667,1668438764702033507,372943265825,372.943265825,06:12
1668,1668438764909812125,373151044443,373.151044443,06:13
1669,1668438765144859371,373386091689,373.386091689,06:13
1670,1668438765367513146,373608745464,373.608745464,06:13
1671,1668438765575237935,373816470253,373.816470253,06:13
1672,1668438765792564778,374033797096,374.033797096,06:14
1673,1668438766018175899,374259408217,374.259408217,06:14
1674,1668438766258693236,374499925554,374.499925554,06:14
1675,1668438766465784977,374707017295,374.707017295,06:14
1676,1668438766669902453,374911134771,374.911134771,06:14
1677,1668438766883325734,375124558052,375.124558052,06:15
1678,1668438767114308788,375355541106,375.355541106,06:15
1679,1668438767356468594,375597700912,375.597700912,06:15
1680,1668438767576744517,375817976835,375.817976835,06:15
1681,1668438767781099297,376022331615,376.022331615,06:16
1682,1668438767997606801,376238839119,376.238839119,06:16
1683,1668438768200890539,376442122857,376.442122857,06:16
1684,1668438768414620826,376655853144,376.655853144,06:16
1685,1668438768632811451,376874043769,376.874043769,06:16
1686,1668438768855356991,377096589309,377.096589309,06:17
1687,1668438769071344871,377312577189,377.312577189,06:17
1688,1668438769300721591,377541953909,377.541953909,06:17
1689,1668438769540216375,377781448693,377.781448693,06:17
1690,1668438769770032580,378011264898,378.011264898,06:18
1691,1668438770010668372,378251900690,378.25190069,06:18
1692,1668438770249241358,378490473676,378.490473676,06:18
1693,1668438770544227642,378785459960,378.78545996,06:18
1694,1668438770738016369,378979248687,378.979248687,06:18
1695,1668438770963860258,379205092576,379.205092576,06:19
1696,1668438771214170659,379455402977,379.455402977,06:19
1697,1668438771522169867,379763402185,379.763402185,06:19
1698,1668438771742036942,379983269260,379.98326926,06:19
1699,1668438771939600099,380180832417,380.180832417,06:20
1700,1668438772158306752,380399539070,380.39953907,06:20
1701,1668438772365473863,380606706181,380.606706181,06:20
1702,1668438772597124842,380838357160,380.83835716,06:20
1703,1668438772810822952,381052055270,381.05205527,06:21
1704,1668438773032561002,381273793320,381.27379332,06:21
1705,1668438773243373971,381484606289,381.484606289,06:21
1706,1668438773460919139,381702151457,381.702151457,06:21
1707,1668438773679648183,381920880501,381.920880501,06:21
1708,1668438773895614243,382136846561,382.136846561,06:22
1709,1668438774124167961,382365400279,382.365400279,06:22
1710,1668438774349632755,382590865073,382.590865073,06:22
1711,1668438774567760216,382808992534,382.808992534,06:22
1712,1668438774793500332,383034732650,383.03473265,06:23
1713,1668438775019352208,383260584526,383.260584526,06:23
1714,1668438775265740896,383506973214,383.506973214,06:23
1715,1668438775544136740,383785369058,383.785369058,06:23
1716,1668438775723488449,383964720767,383.964720767,06:23
1717,1668438775944026037,384185258355,384.185258355,06:24
1718,1668438776187949647,384429181965,384.429181965,06:24
1719,1668438776441052074,384682284392,384.682284392,06:24
1720,1668438776679548357,384920780675,384.920780675,06:24
1721,1668438776905818561,385147050879,385.147050879,06:25
1722,1668438777136346531,385377578849,385.377578849,06:25
1723,1668438777371830604,385613062922,385.613062922,06:25
1724,1668438777607822723,385849055041,385.849055041,06:25
1725,1668438777903423751,386144656069,386.144656069,06:26
1726,1668438778183777675,386425009993,386.425009993,06:26
1727,1668438778428993289,386670225607,386.670225607,06:26
1728,1668438778639466753,386880699071,386.880699071,06:26
1729,1668438778846861797,387088094115,387.088094115,06:27
1730,1668438779073653874,387314886192,387.314886192,06:27
1731,1668438779290127002,387531359320,387.53135932,06:27
1732,1668438779574086290,387815318608,387.815318608,06:27
1733,1668438779770882890,388012115208,388.012115208,06:28
1734,1668438779977352441,388218584759,388.218584759,06:28
1735,1668438780208151338,388449383656,388.449383656,06:28
1736,1668438780442305598,388683537916,388.683537916,06:28
1737,1668438780653111787,388894344105,388.894344105,06:28
1738,1668438780903922534,389145154852,389.145154852,06:29
1739,1668438781119459294,389360691612,389.360691612,06:29
1740,1668438781366451510,389607683828,389.607683828,06:29
1741,1668438781581102879,389822335197,389.822335197,06:29
1742,1668438781802862877,390044095195,390.044095195,06:30
1743,1668438782023612926,390264845244,390.264845244,06:30
1744,1668438782241290375,390482522693,390.482522693,06:30
1745,1668438782448576580,390689808898,390.689808898,06:30
1746,1668438782661136072,390902368390,390.90236839,06:30
1747,1668438782869672995,391110905313,391.110905313,06:31
1748,1668438783089315573,391330547891,391.330547891,06:31
1749,1668438783312286037,391553518355,391.553518355,06:31
1750,1668438783590693737,391831926055,391.831926055,06:31
1751,1668438783800586311,392041818629,392.041818629,06:32
1752,1668438783997503348,392238735666,392.238735666,06:32
1753,1668438784202238650,392443470968,392.443470968,06:32
1754,1668438784439617281,392680849599,392.680849599,06:32
1755,1668438784651191185,392892423503,392.892423503,06:32
1756,1668438784873343196,393114575514,393.114575514,06:33
1757,1668438785126357057,393367589375,393.367589375,06:33
1758,1668438785350486323,393591718641,393.591718641,06:33
1759,1668438785567602351,393808834669,393.808834669,06:33
1760,1668438785776276926,394017509244,394.017509244,06:34
1761,1668438785988525694,394229758012,394.229758012,06:34
1762,1668438786234945173,394476177491,394.476177491,06:34
1763,1668438786462517666,394703749984,394.703749984,06:34
1764,1668438786671838470,394913070788,394.913070788,06:34
1765,1668438786892239646,395133471964,395.133471964,06:35
1766,1668438787095851003,395337083321,395.337083321,06:35
1767,1668438787322442570,395563674888,395.563674888,06:35
1768,1668438787539897589,395781129907,395.781129907,06:35
1769,1668438787764313079,396005545397,396.005545397,06:36
1770,1668438787982308658,396223540976,396.223540976,06:36
1771,1668438788212720297,396453952615,396.453952615,06:36
1772,1668438788429669918,396670902236,396.670902236,06:36
1773,1668438788652877182,396894109500,396.8941095,06:36
1774,1668438788892357563,397133589881,397.133589881,06:37
1775,1668438789113165123,397354397441,397.354397441,06:37
1776,1668438789358017658,397599249976,397.599249976,06:37
1777,1668438789619780000,397861012318,397.861012318,06:37
1778,1668438789839411498,398080643816,398.080643816,06:38
1779,1668438790086187203,398327419521,398.327419521,06:38
1780,1668438790313186361,398554418679,398.554418679,06:38
1781,1668438790549228834,398790461152,398.790461152,06:38
1782,1668438790768843984,399010076302,399.010076302,06:39
1783,1668438791003380535,399244612853,399.244612853,06:39
1784,1668438791228655124,399469887442,399.469887442,06:39
1785,1668438791458293382,399699525700,399.6995257,06:39
1786,1668438791671859627,399913091945,399.913091945,06:39
1787,1668438791892263571,400133495889,400.133495889,06:40
1788,1668438792157305069,400398537387,400.398537387,06:40
1789,1668438792399875488,400641107806,400.641107806,06:40
1790,1668438792620417656,400861649974,400.861649974,06:40
1791,1668438792845892034,401087124352,401.087124352,06:41
1792,1668438793099714465,401340946783,401.340946783,06:41
1793,1668438793300019510,401541251828,401.541251828,06:41
1794,1668438793527758930,401768991248,401.768991248,06:41
1795,1668438793737969316,401979201634,401.979201634,06:41
1796,1668438793960654199,402201886517,402.201886517,06:42
1797,1668438794191527418,402432759736,402.432759736,06:42
1798,1668438794428450031,402669682349,402.669682349,06:42
1799,1668438794652180987,402893413305,402.893413305,06:42
1800,1668438794885819328,403127051646,403.127051646,06:43
1801,1668438795092341264,403333573582,403.333573582,06:43
1802,1668438795300710590,403541942908,403.541942908,06:43
1803,1668438795529417895,403770650213,403.770650213,06:43
1804,1668438795746699797,403987932115,403.987932115,06:43
1805,1668438795969774966,404211007284,404.211007284,06:44
1806,1668438796181815040,404423047358,404.423047358,06:44
1807,1668438796394075490,404635307808,404.635307808,06:44
1808,1668438796611570383,404852802701,404.852802701,06:44
1809,1668438796834389586,405075621904,405.075621904,06:45
1810,1668438797038941837,405280174155,405.280174155,06:45
1811,1668438797241292075,405482524393,405.482524393,06:45
1812,1668438797464163403,405705395721,405.705395721,06:45
1813,1668438797679071391,405920303709,405.920303709,06:45
1814,1668438797860396177,406101628495,406.101628495,06:46
1815,1668438798092696804,406333929122,406.333929122,06:46
1816,1668438798324547485,406565779803,406.565779803,06:46
1817,1668438798558063051,406799295369,406.799295369,06:46
1818,1668438798783671979,407024904297,407.024904297,06:47
1819,1668438798998586610,407239818928,407.239818928,06:47
1820,1668438799222532647,407463764965,407.463764965,06:47
1821,1668438799459401155,407700633473,407.700633473,06:47
1822,1668438799710364204,407951596522,407.951596522,06:47
1823,1668438799934325460,408175557778,408.175557778,06:48
1824,1668438800142701251,408383933569,408.383933569,06:48
1825,1668438800359637628,408600869946,408.600869946,06:48
1826,1668438800565374747,408806607065,408.806607065,06:48
1827,1668438800795968116,409037200434,409.037200434,06:49
1828,1668438801026147376,409267379694,409.267379694,06:49
1829,1668438801253916912,409495149230,409.49514923,06:49
1830,1668438801485807364,409727039682,409.727039682,06:49
1831,1668438801687392692,409928625010,409.92862501,06:49
1832,1668438801917038794,410158271112,410.158271112,06:50
1833,1668438802163715286,410404947604,410.404947604,06:50
1834,1668438802403469129,410644701447,410.644701447,06:50
1835,1668438802596424625,410837656943,410.837656943,06:50
1836,1668438802832414339,411073646657,411.073646657,06:51
1837,1668438803059821514,411301053832,411.301053832,06:51
1838,1668438803274296043,411515528361,411.515528361,06:51
1839,1668438803492285577,411733517895,411.733517895,06:51
1840,1668438803711720206,411952952524,411.952952524,06:51
1841,1668438803930331304,412171563622,412.171563622,06:52
1842,1668438804178062650,412419294968,412.419294968,06:52
1843,1668438804397741831,412638974149,412.638974149,06:52
1844,1668438804622413183,412863645501,412.863645501,06:52
1845,1668438804852355348,413093587666,413.093587666,06:53
1846,1668438805087215375,413328447693,413.328447693,06:53
1847,1668438805331279751,413572512069,413.572512069,06:53
1848,1668438805580897694,413822130012,413.822130012,06:53
1849,1668438805818111249,414059343567,414.059343567,06:54
1850,1668438806052596663,414293828981,414.293828981,06:54
1851,1668438806279199846,414520432164,414.520432164,06:54
1852,1668438806503467708,414744700026,414.744700026,06:54
1853,1668438806735240732,414976473050,414.97647305,06:54
1854,1668438806947582757,415188815075,415.188815075,06:55
1855,1668438807184423588,415425655906,415.425655906,06:55
1856,1668438807403985064,415645217382,415.645217382,06:55
1857,1668438807629157440,415870389758,415.870389758,06:55
1858,1668438807866693217,416107925535,416.107925535,06:56
1859,1668438808070882085,416312114403,416.312114403,06:56
1860,1668438808311463701,416552696019,416.552696019,06:56
1861,1668438808529854761,416771087079,416.771087079,06:56
1862,1668438808774430549,417015662867,417.015662867,06:57
1863,1668438809003309397,417244541715,417.244541715,06:57
1864,1668438809225094368,417466326686,417.466326686,06:57
1865,1668438809455242660,417696474978,417.696474978,06:57
1866,1668438809663762345,417904994663,417.904994663,06:57
1867,1668438809879925276,418121157594,418.121157594,06:58
1868,1668438810103974845,418345207163,418.345207163,06:58
1869,1668438810327725099,418568957417,418.568957417,06:58
1870,1668438810538397760,418779630078,418.779630078,06:58
1871,1668438810765924514,419007156832,419.007156832,06:59
1872,1668438810989796051,419231028369,419.231028369,06:59
1873,1668438811208157796,419449390114,419.449390114,06:59
1874,1668438811420132715,419661365033,419.661365033,06:59
1875,1668438811636310917,419877543235,419.877543235,06:59
1876,1668438811863506195,420104738513,420.104738513,07:00
1877,1668438812113789165,420355021483,420.355021483,07:00
1878,1668438812388151084,420629383402,420.629383402,07:00
1879,1668438812619864036,420861096354,420.861096354,07:00
1880,1668438812832317147,421073549465,421.073549465,07:01
1881,1668438813068324498,421309556816,421.309556816,07:01
1882,1668438813290562332,421531794650,421.53179465,07:01
1883,1668438813502553080,421743785398,421.743785398,07:01
1884,1668438813715629258,421956861576,421.956861576,07:01
1885,1668438813942591746,422183824064,422.183824064,07:02
1886,1668438814204396573,422445628891,422.445628891,07:02
1887,1668438814410529200,422651761518,422.651761518,07:02
1888,1668438814620266368,422861498686,422.861498686,07:02
1889,1668438814838280452,423079512770,423.07951277,07:03
1890,1668438815066344881,423307577199,423.307577199,07:03
1891,1668438815276755478,423517987796,423.517987796,07:03
1892,1668438815484295287,423725527605,423.725527605,07:03
1893,1668438815700667907,423941900225,423.941900225,07:03
1894,1668438815916267658,424157499976,424.157499976,07:04
1895,1668438816126814111,424368046429,424.368046429,07:04
1896,1668438816370187969,424611420287,424.611420287,07:04
1897,1668438816586375315,424827607633,424.827607633,07:04
1898,1668438816802485372,425043717690,425.04371769,07:05
1899,1668438817013840911,425255073229,425.255073229,07:05
1900,1668438817252037884,425493270202,425.493270202,07:05
1901,1668438817481299243,425722531561,425.722531561,07:05
1902,1668438817707204699,425948437017,425.948437017,07:05
1903,1668438817984443878,426225676196,426.225676196,07:06
1904,1668438818186023113,426427255431,426.427255431,07:06
1905,1668438818401008753,426642241071,426.642241071,07:06
1906,1668438818603676264,426844908582,426.844908582,07:06
1907,1668438818846877516,427088109834,427.088109834,07:07
1908,1668438819032426661,427273658979,427.273658979,07:07
1909,1668438819233328843,427474561161,427.474561161,07:07
1910,1668438819452243708,427693476026,427.693476026,07:07
1911,1668438819673788872,427915021190,427.91502119,07:07
1912,1668438819895260319,428136492637,428.136492637,07:08
1913,1668438820112834714,428354067032,428.354067032,07:08
1914,1668438820338552351,428579784669,428.579784669,07:08
1915,1668438820552772238,428794004556,428.794004556,07:08
1916,1668438820764138576,429005370894,429.005370894,07:09
1917,1668438820991224157,429232456475,429.232456475,07:09
1918,1668438821177926653,429419158971,429.419158971,07:09
1919,1668438821389196527,429630428845,429.630428845,07:09
1920,1668438821617968492,429859200810,429.85920081,07:09
1921,1668438821823272655,430064504973,430.064504973,07:10
1922,1668438822028102518,430269334836,430.269334836,07:10
1923,1668438822238388698,430479621016,430.479621016,07:10
1924,1668438822459085455,430700317773,430.700317773,07:10
1925,1668438822706540229,430947772547,430.947772547,07:10
1926,1668438822932850193,431174082511,431.174082511,07:11
1927,1668438823162651409,431403883727,431.403883727,07:11
1928,1668438823381653341,431622885659,431.622885659,07:11
1929,1668438823606279334,431847511652,431.847511652,07:11
1930,1668438823826285255,432067517573,432.067517573,07:12
1931,1668438824047262679,432288494997,432.288494997,07:12
1932,1668438824260903778,432502136096,432.502136096,07:12
1933,1668438824472318879,432713551197,432.713551197,07:12
1934,1668438824721077406,432962309724,432.962309724,07:12
1935,1668438824957305041,433198537359,433.198537359,07:13
1936,1668438825200061928,433441294246,433.441294246,07:13
1937,1668438825435555008,433676787326,433.676787326,07:13
1938,1668438825651937771,433893170089,433.893170089,07:13
1939,1668438825863758409,434104990727,434.104990727,07:14
1940,1668438826097922813,434339155131,434.339155131,07:14
1941,1668438826319430958,434560663276,434.560663276,07:14
1942,1668438826496439519,434737671837,434.737671837,07:14
1943,1668438826710716724,434951949042,434.951949042,07:14
1944,1668438826922983309,435164215627,435.164215627,07:15
1945,1668438827135323119,435376555437,435.376555437,07:15
1946,1668438827360464812,435601697130,435.60169713,07:15
1947,1668438827585828598,435827060916,435.827060916,07:15
1948,1668438827781349799,436022582117,436.022582117,07:16
1949,1668438828013145635,436254377953,436.254377953,07:16
1950,1668438828226078496,436467310814,436.467310814,07:16
1951,1668438828468733058,436709965376,436.709965376,07:16
1952,1668438828673513926,436914746244,436.914746244,07:16
1953,1668438828909989169,437151221487,437.151221487,07:17
1954,1668438829143082485,437384314803,437.384314803,07:17
1955,1668438829427525723,437668758041,437.668758041,07:17
1956,1668438829728146706,437969379024,437.969379024,07:17
1957,1668438829980189649,438221421967,438.221421967,07:18
1958,1668438830186253298,438427485616,438.427485616,07:18
1959,1668438830402507647,438643739965,438.643739965,07:18
1960,1668438830666996078,438908228396,438.908228396,07:18
1961,1668438830882484510,439123716828,439.123716828,07:19
1962,1668438831122093540,439363325858,439.363325858,07:19
1963,1668438831342451003,439583683321,439.583683321,07:19
1964,1668438831558219046,439799451364,439.799451364,07:19
1965,1668438831780258274,440021490592,440.021490592,07:20
1966,1668438831998559695,440239792013,440.239792013,07:20
1967,1668438832197918080,440439150398,440.439150398,07:20
1968,1668438832404351915,440645584233,440.645584233,07:20
1969,1668438832613785162,440855017480,440.85501748,07:20
1970,1668438832825093650,441066325968,441.066325968,07:21
1971,1668438833063505065,441304737383,441.304737383,07:21
1972,1668438833303938901,441545171219,441.545171219,07:21
1973,1668438833548485040,441789717358,441.789717358,07:21
1974,1668438833758906385,442000138703,442.000138703,07:22
1975,1668438834005020305,442246252623,442.246252623,07:22
1976,1668438834217982693,442459215011,442.459215011,07:22
1977,1668438834426329584,442667561902,442.667561902,07:22
1978,1668438834674977042,442916209360,442.91620936,07:22
1979,1668438834904046336,443145278654,443.145278654,07:23
1980,1668438835136310176,443377542494,443.377542494,07:23
1981,1668438835364907185,443606139503,443.606139503,07:23
1982,1668438835598700474,443839932792,443.839932792,07:23
1983,1668438835814407872,444055640190,444.05564019,07:24
1984,1668438836025595261,444266827579,444.266827579,07:24
1985,1668438836244064535,444485296853,444.485296853,07:24
1986,1668438836460306009,444701538327,444.701538327,07:24
1987,1668438836683994540,444925226858,444.925226858,07:24
1988,1668438836938287196,445179519514,445.179519514,07:25
1989,1668438837147880600,445389112918,445.389112918,07:25
1990,1668438837358920417,445600152735,445.600152735,07:25
1991,1668438837580743259,445821975577,445.821975577,07:25
1992,1668438837794549889,446035782207,446.035782207,07:26
1993,1668438838019360910,446260593228,446.260593228,07:26
1994,1668438838227456436,446468688754,446.468688754,07:26
1995,1668438838444380013,446685612331,446.685612331,07:26
1996,1668438838711329561,446952561879,446.952561879,07:26
1997,1668438838899871160,447141103478,447.141103478,07:27
1998,1668438839124709693,447365942011,447.365942011,07:27
1999,1668438839355958435,447597190753,447.597190753,07:27
2000,1668438839574473242,447815705560,447.81570556,07:27
2001,1668438839800794717,448042027035,448.042027035,07:28
2002,1668438840041063914,448282296232,448.282296232,07:28
2003,1668438840284375293,448525607611,448.525607611,07:28
2004,1668438840493948575,448735180893,448.735180893,07:28
2005,1668438840722673339,448963905657,448.963905657,07:28
2006,1668438840927076162,449168308480,449.16830848,07:29
2007,1668438841138507132,449379739450,449.37973945,07:29
2008,1668438841383247510,449624479828,449.624479828,07:29
2009,1668438841640649899,449881882217,449.881882217,07:29
2010,1668438841881575907,450122808225,450.12280822499997,07:30
2011,1668438842079064259,450320296577,450.320296577,07:30
2012,1668438842331120903,450572353221,450.572353221,07:30
2013,1668438842573061751,450814294069,450.814294069,07:30
2014,1668438842781744458,451022976776,451.022976776,07:31
2015,1668438843012310442,451253542760,451.25354276,07:31
2016,1668438843238636643,451479868961,451.479868961,07:31
2017,1668438843455501354,451696733672,451.696733672,07:31
2018,1668438843676917199,451918149517,451.918149517,07:31
2019,1668438843949778045,452191010363,452.191010363,07:32
2020,1668438844124899848,452366132166,452.366132166,07:32
2021,1668438844356171840,452597404158,452.597404158,07:32
2022,1668438844580090954,452821323272,452.821323272,07:32
2023,1668438844806820227,453048052545,453.048052545,07:33
2024,1668438845046184484,453287416802,453.287416802,07:33
2025,1668438845279459041,453520691359,453.520691359,07:33
2026,1668438845502522485,453743754803,453.743754803,07:33
2027,1668438845729191608,453970423926,453.970423926,07:33
2028,1668438845948371629,454189603947,454.189603947,07:34
2029,1668438846162742067,454403974385,454.403974385,07:34
2030,1668438846386515863,454627748181,454.627748181,07:34
2031,1668438846600415043,454841647361,454.841647361,07:34
2032,1668438846811237663,455052469981,455.052469981,07:35
2033,1668438847026535046,455267767364,455.267767364,07:35
2034,1668438847233046790,455474279108,455.474279108,07:35
2035,1668438847453799212,455695031530,455.69503153,07:35
2036,1668438847683384654,455924616972,455.924616972,07:35
2037,1668438847908240197,456149472515,456.149472515,07:36
2038,1668438848118371730,456359604048,456.359604048,07:36
2039,1668438848345493212,456586725530,456.58672553,07:36
2040,1668438848555771989,456797004307,456.797004307,07:36
2041,1668438848777173313,457018405631,457.018405631,07:37
2042,1668438848990430426,457231662744,457.231662744,07:37
2043,1668438849201798145,457443030463,457.443030463,07:37
2044,1668438849407586998,457648819316,457.648819316,07:37
2045,1668438849642467568,457883699886,457.883699886,07:37
2046,1668438849913893011,458155125329,458.155125329,07:38
2047,1668438850100488651,458341720969,458.341720969,07:38
2048,1668438850334506076,458575738394,458.575738394,07:38
2049,1668438850555294211,458796526529,458.796526529,07:38
2050,1668438850767342424,459008574742,459.008574742,07:39
2051,1668438851044587046,459285819364,459.285819364,07:39
2052,1668438851263784887,459505017205,459.505017205,07:39
2053,1668438851468737892,459709970210,459.70997021,07:39
2054,1668438851692343878,459933576196,459.933576196,07:39
2055,1668438851909432426,460150664744,460.150664744,07:40
2056,1668438852149850092,460391082410,460.39108241,07:40
2057,1668438852377712825,460618945143,460.618945143,07:40
2058,1668438852619091118,460860323436,460.860323436,07:40
2059,1668438852848020192,461089252510,461.08925251,07:41
2060,1668438853074877161,461316109479,461.316109479,07:41
2061,1668438853303639875,461544872193,461.544872193,07:41
2062,1668438853528901572,461770133890,461.77013389,07:41
2063,1668438853760515903,462001748221,462.001748221,07:42
2064,1668438854019063619,462260295937,462.260295937,07:42
2065,1668438854245922979,462487155297,462.487155297,07:42
2066,1668438854457607420,462698839738,462.698839738,07:42
2067,1668438854761060581,463002292899,463.002292899,07:43
2068,1668438855054663889,463295896207,463.295896207,07:43
2069,1668438855271016066,463512248384,463.512248384,07:43
2070,1668438855508340366,463749572684,463.749572684,07:43
2071,1668438855718810814,463960043132,463.960043132,07:43
2072,1668438855939635391,464180867709,464.180867709,07:44
2073,1668438856219166589,464460398907,464.460398907,07:44
2074,1668438856436318240,464677550558,464.677550558,07:44
2075,1668438856693627994,464934860312,464.934860312,07:44
2076,1668438856878539152,465119771470,465.11977147,07:45
2077,1668438857122426814,465363659132,465.363659132,07:45
2078,1668438857348530213,465589762531,465.589762531,07:45
2079,1668438857552514608,465793746926,465.793746926,07:45
2080,1668438857769826911,466011059229,466.011059229,07:46
2081,1668438857994549961,466235782279,466.235782279,07:46
2082,1668438858209079487,466450311805,466.450311805,07:46
2083,1668438858421424601,466662656919,466.662656919,07:46
2084,1668438858625365572,466866597890,466.86659789,07:46
2085,1668438858847023889,467088256207,467.088256207,07:47
2086,1668438859094326551,467335558869,467.335558869,07:47
2087,1668438859326233313,467567465631,467.567465631,07:47
2088,1668438859561204231,467802436549,467.802436549,07:47
2089,1668438859786083977,468027316295,468.027316295,07:48
2090,1668438860034242312,468275474630,468.27547463,07:48
2091,1668438860244209529,468485441847,468.485441847,07:48
2092,1668438860458437094,468699669412,468.699669412,07:48
2093,1668438860672596194,468913828512,468.913828512,07:48
2094,1668438860887978248,469129210566,469.129210566,07:49
2095,1668438861129038968,469370271286,469.370271286,07:49
2096,1668438861370688230,469611920548,469.611920548,07:49
2097,1668438861641751205,469882983523,469.882983523,07:49
2098,1668438861857754899,470098987217,470.098987217,07:50
2099,1668438862078784456,470320016774,470.320016774,07:50
2100,1668438862335241342,470576473660,470.57647366,07:50
2101,1668438862525913619,470767145937,470.767145937,07:50
2102,1668438862742916277,470984148595,470.984148595,07:50
2103,1668438862962584217,471203816535,471.203816535,07:51
2104,1668438863175841618,471417073936,471.417073936,07:51
2105,1668438863385495942,471626728260,471.62672826,07:51
2106,1668438863604352425,471845584743,471.845584743,07:51
2107,1668438863887826783,472129059101,472.129059101,07:52
2108,1668438864131726986,472372959304,472.372959304,07:52
2109,1668438864366143445,472607375763,472.607375763,07:52
2110,1668438864598383496,472839615814,472.839615814,07:52
2111,1668438864837676248,473078908566,473.078908566,07:53
2112,1668438865048492862,473289725180,473.28972518,07:53
